respid,status,language,gender,age,province,license_mutualfunds,license_insurance,license_securities,educ,marital_status,children,scn1a_name,scn1a_apr,scn1a_mtr,scn1a_solicit,scn1a_answer,scn1b_name,scn1b_apr,scn1b_mtr,scn1b_solicit,scn1b_answer,scn2a_name,scn2a_bequest,scn2a_rate,scn2a_health,scn2a_solicit,scn2a_payout,scn2a_comp,scn2a_answer,scn2b_name,scn2b_bequest,scn2b_rate,scn2b_health,scn2b_solicit,scn2b_payout,scn2b_comp,scn2b_answer,scn3a_name,scn3a_borrow,scn3a_health,scn3a_rate,scn3a_solicit,scn3a_answer,scn3b_name,scn3b_borrow,scn3b_health,scn3b_rate,scn3b_solicit,scn3b_answer,scn4a_name,scn4a_mutfees,scn4a_segfees,scn4a_solicit,scn4a_answer,scn4b_name,scn4b_mutfees,scn4b_segfees,scn4b_solicit,scn4b_answer,employment,certification_qafp,certification_cfp,certification_plfin,certification_dk,certification_pnts,certification_cim,certification_cfa,certification_clu,certification_cpa,certification_tep,certification_pfp,certification_rfp,certification_rrc,certification_chs,certification_cpfintl,certification_epc,certification_other,license_prod_ul,license_prod_mf,license_prod_segfund,license_prod_annuities,license_prod_ltci,license_prod_ilgic,license_prod_etf,work_experience,Q16dk_7777777,Q16dk_8888888,service,compensation,comp_salaryonly,comp_salarybonus,comp_commissions,comp_aum,comp_ffa,comp_other,refer,patience,risk,emo_extra_enthu,emo_criti_quarrel,emo_depend_selfdis,emo_anxious_upset,emo_open_complex,emo_reser_quiet,emo_sympa_warm,emo_disorg_careless,emo_calm_stable,emo_convent_uncreative,state_bequest,state_inherithome,state_sellhome,state_debtnogood,state_qualitylife,state_investshares,state_optimfinpl,income,income_dk_pnts,income_gt60k,income_lt160k,income_gt90k,income_lt30k,fparea_ag,fparea_credit,fparea_intl,fparea_divorce,fparea_educ,fparea_groupben,fparea_estate,fparea_execomp,fparea_insur,fparea_invest,fparea_mortgage,fparea_disabil,fparea_privbank,fparea_respinvest,fparea_retplan,fparea_smallbus,fparea_succplan,fparea_taxplan,prod_own_ul,prod_own_mf,prod_own_segfund,prod_own_annuities,prod_own_ltci,prod_own_ilgic,prod_own_etf,prod_own_realestate,value_realestate,value_realestate_dkpnts,prod_spouse_ul,prod_spouse_mf,prod_spouse_segfund,prod_spouse_annuities,prod_spouse_ltci,prod_spouse_ilgic,prod_spouse_etf,prod_spouse_realestate,db_plan,rrsp_own,rrsp_balance,rrsp_share,tfsa_own,tfsa_balance,tfsa_share,grouplan_own,grouplan_balance,grouplan_share,dcplan_own,dcplan_balance,dcplan_share,otheracc_own,otheracc_balance,otheracc_share,accounts_pnts,debt_thresh1,debt_thresh2,debt,debt_dk_pnts,debt_gt1,debt_lt2,stockmkt_expectation,Q32dk_7777777,stockmkt_confidence,stockmkt_40p,stockmkt_30_40,stockmkt_20_30,stockmkt_10_20,stockmkt_0_10,stockmkt_m10_0,stockmkt_m20_m10,stockmkt_m30_m20,stockmkt_m40_m30,stockmkt_m40p,selfass,selfconf,credits,timestamp,sample,income_impute,debt_impute,time,reminder
13064,complete,English,Man,33,Manitoba,yes,yes,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,yes,Sally,7.5%,30%,No prompt,Repay debt,Monica,5%,50%,UL prompt,RRSP,Paul,with his/her partner who is 10 years younger,4%,good (average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Mary,alone and has no children,10%,poor (below average),No prompt,"14,000",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Isabelle,2.5%,poor (below average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Justin,1.5%,excellent (above average),5%,No prompt,Invest in funds at expected RATE,Greg,3%,4%,ETF prompt,Index-Linked GIC,Linda,2%,3%,No prompt,Index-Linked GIC,Self-employed,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,no,10.0,0,0,Advice on investments,Primarily Assets under Management,no,no,no,yes,no,no,Frequently,Patient,Above average fin risks for above-average returns,Neither agree nor disagree,Agree strongly,Agree moderately,Disagree moderately,Agree moderately,Disagree a little,Agree moderately,Disagree moderately,Agree strongly,Disagree strongly,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Don't know,Disagree,Disagree,,1,yes,yes,pnts,,yes,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,,1.0,no,no,no,no,no,no,yes,yes,no,no,,,no,,,no,,,no,,,no,,,1,500000,250000,,1,D/k pnts,,6.5,0,Somewhat confident,2.0,2.0,10.0,15.0,30.0,25.0,10.0,2.0,2.0,2.0,It is about the same,"Yes, I have some confidence",yes,Tue Nov 2 17:56:15 UTC+0 2021,FP,110000.0,409000.0,Nov 2 ,1
15275,complete,English,Man,34,Saskatchewan,no,yes,no,"College, CEGEP or other non-university certificate or diploma (other than trades certificates or diplomas)",Married,yes,Monica,2.5%,50%,No prompt,RRSP,James,7.5%,30%,UL prompt,Repay debt,Suzie,alone and has no children,6%,excellent (above average),No prompt,"14,000",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",John,with his/her partner who is 10 years younger,10%,poor (below average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,"All life annuity with payout NAME (23,030.00 or 21,437.50)",Joe,1.5%,excellent (above average),5%,Mortgage prompt,LTCI at cost NAME (280 or 210),Sophie,2.5%,poor (below average),3%,No prompt,Payoff mortgage,Greg,1%,4%,ETF prompt,Index-Linked GIC,Linda,3%,2%,No prompt,Index-Linked GIC,Managing General Agency (MGA),no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,1.0,0,0,Fin. plan. including implementation (sales),Primarily commissions,no,no,yes,no,no,no,Rarely,Very patient,Substantial fin risks for substantial returns,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Agree moderately,Disagree moderately,Disagree strongly,Agree moderately,Disagree strongly,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,70000.0,0,,,,,no,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no,no,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,180000.0,0.0,yes,no,yes,no,no,no,no,yes,yes,no,,,yes,30000.0,zero,yes,300.0,zero,no,,,yes,33000.0,zero,0,180000,90000,60000.0,0,,,20.0,0,Somewhat confident,0.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, very much",yes,Tue Nov 2 20:05:09 UTC+0 2021,FP,70000.0,60000.0,Nov 2 ,1
14885,complete,English,Man,31,Alberta,yes,yes,yes,"University certificate, diploma, degree above the bachelor's level",Married,yes,James,7.5%,30%,No prompt,Repay debt,Peter,5%,50%,UL prompt,RRSP,Mary,with his/her partner who is 10 years younger,10%,good (average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Suzie,alone and has no children,4%,excellent (above average),No prompt,"15,750",No prompt,Diversified MF with RATE and COMP,Isabelle,1.5%,good (average),5%,Mortgage prompt,LTCI at cost NAME (280 or 210),Joe,2.5%,excellent (above average),2%,No prompt,Payoff mortgage,Linda,1%,2%,ETF prompt,Index-Linked GIC,Greg,3%,4%,No prompt,Index-Linked GIC,Financial Planning Firm,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,5.0,0,0,Fin. plan. including implementation (sales),Salary plus bonus based on sales,no,yes,no,no,no,no,Frequently,Patient,Above average fin risks for above-average returns,Agree moderately,Agree moderately,Agree moderately,Agree a little,Agree strongly,Disagree a little,Agree moderately,Disagree strongly,Neither agree nor disagree,Disagree moderately,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Disagree,Strongly Disagree,115000.0,0,,,,,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,,,no,yes,no,no,no,no,no,no,yes,yes,17900.0,zero,yes,800.0,zero,no,,,no,,,no,,,0,100000,50000,75000.0,0,,,12.0,0,Somewhat confident,2.0,6.0,15.0,27.0,35.0,10.0,4.0,1.0,0.0,0.0,It is better than average,"Yes, I have some confidence",yes,Tue Nov 2 22:32:31 UTC+0 2021,FP,115000.0,75000.0,Nov 2 ,1
6626,complete,English,Man,52,Ontario,no,no,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,yes,Peter,5%,50%,UL prompt,RRSP,Sally,2.5%,30%,No prompt,TFSA,Mary,with his/her partner who is 10 years younger,4%,poor (below average),No prompt,"15,750",No prompt,Seg funds with PAYOUT,John,alone and has no children,10%,excellent (above average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Sophie,1.5%,good (average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Justin,2.5%,poor (below average),3%,No prompt,LTCI at cost NAME (280 or 210),Greg,3%,4%,ETF prompt,Index-Linked GIC,Kate,2%,2%,No prompt,Index-Linked GIC,Credit Union,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,10.0,0,0,Fin. plan. including implementation (sales),Salary only,yes,no,no,no,no,no,Very Rarely,Patient,Average fin risks for average returns,Disagree moderately,Disagree moderately,Agree a little,Disagree moderately,Agree a little,Agree strongly,Agree moderately,Disagree moderately,Agree moderately,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,97000.0,0,,,,,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,300000.0,0.0,yes,yes,no,no,no,no,yes,yes,yes,yes,340000.0,almost all,yes,12000.0,almost all,no,,,no,,,yes,2800.0,almost all,0,300000,150000,195000.0,0,,,7.0,0,Somewhat confident,0.0,5.0,10.0,15.0,30.0,20.0,10.0,10.0,0.0,0.0,It is about the same,"Yes, I have some confidence",yes,Wed Nov 3 09:04:57 UTC+0 2021,FP,97000.0,195000.0,Nov 3 ,1
3820,complete,English,Man,50,Ontario,yes,no,yes,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,yes,Monica,7.5%,50%,No prompt,RRSP,Peter,5%,30%,UL prompt,TFSA,John,alone and has no children,6%,poor (below average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Suzie,with his/her partner who is 10 years younger,10%,excellent (above average),No prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Isabelle,1.5%,poor (below average),2%,No prompt,Payoff mortgage,Joe,2.5%,excellent (above average),3%,Mortgage prompt,Payoff mortgage,Mike,2%,2%,ETF prompt,ETF,Kate,3%,4%,No prompt,Index-Linked GIC,Financial Planning Firm,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,20.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Very Rarely,Patient,Above average fin risks for above-average returns,Agree moderately,Disagree moderately,Agree strongly,Agree moderately,Neither agree nor disagree,Agree moderately,Agree moderately,Disagree strongly,Agree a little,Agree moderately,Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,,1,yes,yes,yes,,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,1000000.0,0.0,no,yes,no,no,no,no,yes,yes,no,no,,,no,,,no,,,no,,,no,,,1,1000000,500000,0.0,0,,,12.0,0,Not very confident,0.0,0.0,15.0,45.0,20.0,15.0,5.0,0.0,0.0,0.0,Don't know,"Yes, I have some confidence",yes,Wed Nov 3 10:21:37 UTC+0 2021,FP,120000.0,0.0,Nov 3 ,1
8669,complete,English,Man,44,Ontario,no,no,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,yes,Sally,7.5%,30%,UL prompt,Repay debt,Peter,2.5%,50%,No prompt,RRSP,John,with his/her partner who is 10 years younger,6%,poor (below average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Suzie,alone and has no children,10%,excellent (above average),No prompt,"15,750",No prompt,Diversified MF with RATE and COMP,Justin,1.5%,poor (below average),2%,No prompt,Invest in funds at expected RATE,Joe,2.5%,excellent (above average),3%,Mortgage prompt,Invest in funds at expected RATE,Kate,2%,3%,ETF prompt,Index-Linked GIC,Linda,3%,2%,No prompt,Index-Linked GIC,Insurance Company,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,9.0,0,0,Fin. plan. (without implementation),Salary only,yes,no,no,no,no,no,Never,Very patient,Above average fin risks for above-average returns,Neither agree nor disagree,Agree moderately,Agree strongly,Disagree moderately,Agree moderately,Agree strongly,Agree strongly,Agree a little,Agree strongly,Agree a little,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,110000.0,0,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,1000000.0,0.0,no,yes,no,no,no,no,yes,yes,no,yes,500000.0,almost all,yes,100000.0,almost all,yes,100000.0,almost all,no,,,yes,100000.0,zero,0,1000000,500000,0.0,0,,,10.0,0,Somewhat confident,0.0,5.0,10.0,25.0,30.0,10.0,10.0,5.0,5.0,0.0,It is about the same,"Yes, I have some confidence",yes,Wed Nov 3 09:54:12 UTC+0 2021,FP,110000.0,0.0,Nov 3 ,1
6931,complete,English,Woman,47,Saskatchewan,yes,no,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,yes,Sally,7.5%,50%,UL prompt,RRSP,James,2.5%,30%,No prompt,TFSA,Paul,alone and has no children,10%,poor (below average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",John,with his/her partner who is 10 years younger,6%,excellent (above average),No prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Sophie,2.5%,excellent (above average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Joe,3.5%,poor (below average),3%,No prompt,LTCI at cost NAME (280 or 210),Linda,1%,2%,No prompt,Mutual Fund of MUTFEES,Mike,3%,4%,ETF prompt,Mutual Fund of MUTFEES,Credit Union,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,16.0,0,0,Fin. plan. (without implementation),Salary only,yes,no,no,no,no,no,Very Rarely,Patient,Average fin risks for average returns,Agree a little,Agree a little,Agree strongly,Agree strongly,Disagree a little,Agree a little,Agree strongly,Disagree strongly,Neither agree nor disagree,Agree strongly,Agree,Don't know,Disagree,Agree,Don't know,Don't know,Agree,74000.0,0,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,25000.0,0.0,yes,yes,no,no,no,no,no,yes,no,yes,14000.0,zero,no,,,no,,,yes,50000.0,zero,no,,,0,100000,50000,190000.0,0,,,8.0,0,Not very confident,0.0,0.0,0.0,5.0,45.0,40.0,8.0,2.0,0.0,0.0,Don't know,Don't know,yes,Wed Nov 3 12:34:06 UTC+0 2021,FP,74000.0,190000.0,Nov 3 ,1
11042,complete,English,Man,44,Ontario,yes,no,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,Sally,2.5%,30%,No prompt,TFSA,Monica,5%,50%,UL prompt,Repay debt,Mary,with his/her partner who is 10 years younger,10%,good (average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",John,alone and has no children,6%,poor (below average),No prompt,"15,750",No prompt,Diversified MF with RATE and COMP,Joe,1.5%,excellent (above average),5%,No prompt,LTCI at cost NAME (280 or 210),Justin,3.5%,poor (below average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Linda,1%,4%,No prompt,Index-Linked GIC,Kate,3%,3%,ETF prompt,Index-Linked GIC,Self-employed,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,8.0,0,0,Advice on investments,Primarily commissions,no,no,yes,no,no,no,Occasionally,Patient,Above average fin risks for above-average returns,Agree a little,Neither agree nor disagree,Agree moderately,Disagree a little,Agree moderately,Agree a little,Agree a little,Disagree moderately,Agree a little,Disagree moderately,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,200000.0,0,,,,,no,no,no,no,yes,no,yes,no,no,yes,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,1200000.0,0.0,yes,yes,no,no,no,no,no,yes,no,yes,200000.0,almost all,yes,100000.0,almost all,no,,,no,,,no,,,0,1200000,600000,600000.0,0,,,8.0,0,Somewhat confident,0.0,0.0,5.0,40.0,50.0,5.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",yes,Wed Nov 3 14:40:49 UTC+0 2021,FP,200000.0,600000.0,Nov 3 ,1
12828,complete,English,Man,49,Ontario,yes,yes,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,Sally,7.5%,50%,UL prompt,RRSP,Monica,5%,30%,No prompt,Repay debt,Mary,with his/her partner who is 10 years younger,6%,excellent (above average),No prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",John,alone and has no children,10%,poor (below average),Mutual Funds prompt,"14,000",No prompt,Diversified MF with RATE and COMP,Joe,3.5%,good (average),2%,No prompt,LTCI at cost NAME (280 or 210),Sophie,2.5%,excellent (above average),5%,Mortgage prompt,Invest in funds at expected RATE,Linda,3%,4%,ETF prompt,ETF,Kate,2%,3%,No prompt,Index-Linked GIC,Financial Planning Firm,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,yes,no,yes,6.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Occasionally,Patient,Above average fin risks for above-average returns,Agree moderately,Neither agree nor disagree,Agree strongly,Disagree moderately,Agree strongly,Agree a little,Disagree a little,Disagree strongly,Agree strongly,Disagree moderately,Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,200000.0,0,,,,,yes,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,yes,yes,yes,yes,no,yes,no,no,no,no,yes,yes,,1.0,no,yes,no,no,no,no,yes,yes,no,yes,1.0,almost all,yes,1.0,almost all,no,,,no,,,yes,1.0,almost all,0,500000,250000,,1,no,yes,8.0,0,Not very confident,3.0,5.0,10.0,15.0,35.0,15.0,10.0,5.0,1.0,1.0,It is better than average,"Yes, I have some confidence",yes,Wed Nov 3 18:08:10 UTC+0 2021,FP,200000.0,100000.0,Nov 3 ,1
9365,complete,English,Man,48,British Columbia,no,yes,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,yes,James,7.5%,30%,UL prompt,Repay debt,Sally,2.5%,50%,No prompt,RRSP,John,with his/her partner who is 10 years younger,10%,good (average),Mutual Funds prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Paul,alone and has no children,4%,poor (below average),No prompt,"14,000",Investment sale contributes to comp,Seg funds with PAYOUT,Sophie,3.5%,excellent (above average),5%,Mortgage prompt,Invest in funds at expected RATE,Isabelle,1.5%,poor (below average),2%,No prompt,LTCI at cost NAME (280 or 210),Kate,1%,3%,No prompt,Seg. Funds of SEGFEES,Mike,3%,4%,ETF prompt,Mutual Fund of MUTFEES,Insurance Company,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,7.0,0,0,Fin. plan. including implementation (sales),Primarily commissions,no,no,yes,no,no,no,Occasionally,Patient,Substantial fin risks for substantial returns,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Agree moderately,Neither agree nor disagree,Neither agree nor disagree,Disagree a little,Neither agree nor disagree,Neither agree nor disagree,Don't know,Don't know,Agree,Agree,Strongly Agree,Agree,Disagree,150000.0,0,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,,,yes,yes,yes,yes,no,no,no,yes,yes,yes,100.0,a quarter,yes,100.0,half,yes,100.0,half,yes,0.0,zero,yes,0.0,zero,0,100000,50000,0.0,0,,,6.0,0,Very confident,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0,0.0,0.0,Prefer not to say,"Yes, very much",yes,Wed Nov 3 17:50:01 UTC+0 2021,FP,150000.0,0.0,Nov 3 ,1
15409,complete,English,Man,40,Saskatchewan,no,no,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,Peter,7.5%,30%,UL prompt,RRSP,James,2.5%,50%,No prompt,RRSP,Suzie,with his/her partner who is 10 years younger,10%,good (average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,Diversified MF with RATE and COMP,Mary,alone and has no children,6%,poor (below average),No prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Joe,3.5%,good (average),2%,No prompt,Payoff mortgage,Sophie,1.5%,poor (below average),3%,Mortgage prompt,LTCI at cost NAME (280 or 210),Greg,3%,4%,ETF prompt,ETF,Kate,2%,2%,No prompt,ETF,Self-employed,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,0,1,Advice on investments,Primarily fee for advice,no,no,no,no,yes,no,Frequently,Very patient,Substantial fin risks for substantial returns,Disagree a little,Agree a little,Agree strongly,Disagree strongly,Agree a little,Agree a little,Neither agree nor disagree,Disagree strongly,Agree strongly,Disagree a little,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Disagree,,1,yes,pnts,,,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,,1.0,yes,no,no,no,no,no,no,yes,no,no,,,no,,,no,,,no,,,no,,,1,500000,250000,,1,no,D/k pnts,-2.0,0,Not very confident,1.0,2.0,3.0,5.0,39.0,39.0,5.0,3.0,2.0,1.0,It is better than average,"Yes, I have some confidence",yes,Thu Nov 4 11:48:27 UTC+0 2021,FP,100000.0,634000.0,Nov 4 ,1
14889,complete,English,Woman,59,Ontario,no,yes,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,yes,Peter,2.5%,50%,No prompt,RRSP,James,5%,30%,UL prompt,Repay debt,Suzie,alone and has no children,10%,excellent (above average),No prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Mary,with his/her partner who is 10 years younger,6%,good (average),Mutual Funds prompt,"14,000",No prompt,Seg funds with PAYOUT,Sophie,3.5%,poor (below average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Isabelle,1.5%,excellent (above average),5%,No prompt,LTCI at cost NAME (280 or 210),Kate,1%,2%,No prompt,Index-Linked GIC,Linda,2%,4%,ETF prompt,ETF,Self-employed,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,,0,1,Fin. plan. including implementation (sales),Primarily commissions,no,no,yes,no,no,no,Frequently,Don't know,Average fin risks for average returns,Disagree strongly,Neither agree nor disagree,Agree moderately,Disagree moderately,Agree a little,Neither agree nor disagree,Agree moderately,Disagree moderately,Agree moderately,Disagree moderately,Disagree,Disagree,Disagree,Disagree,Don't know,Agree,Agree,,1,D/k,,,,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,,,no,yes,yes,no,no,no,no,no,no,yes,120000.0,almost all,yes,60000.0,almost all,no,,,no,,,yes,45000.0,zero,0,100000,50000,350000.0,0,,,4.0,0,Somewhat confident,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,Prefer not to say,Don't know,yes,Thu Nov 4 12:12:11 UTC+0 2021,FP,250000.0,350000.0,Nov 4 ,1
5114,complete,English,Man,57,Ontario,yes,yes,no,"College, CEGEP or other non-university certificate or diploma (other than trades certificates or diplomas)",Married,yes,Monica,2.5%,30%,UL prompt,TFSA,Peter,5%,50%,No prompt,RRSP,Suzie,with his/her partner who is 10 years younger,10%,poor (below average),Mutual Funds prompt,"14,000",No prompt,Seg funds with PAYOUT,Mary,alone and has no children,4%,excellent (above average),No prompt,"15,750",Investment sale contributes to comp,Seg funds with PAYOUT,Justin,3.5%,good (average),5%,No prompt,Invest in funds at expected RATE,Sophie,1.5%,poor (below average),2%,Mortgage prompt,Invest in funds at expected RATE,Kate,2%,2%,No prompt,Index-Linked GIC,Mike,3%,4%,ETF prompt,Index-Linked GIC,Financial Planning Firm,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,24.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Frequently,Patient,Average fin risks for average returns,Agree strongly,Agree a little,Agree strongly,Neither agree nor disagree,Agree strongly,Disagree moderately,Agree strongly,Disagree moderately,Neither agree nor disagree,Disagree moderately,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,200000.0,0,,,,,no,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,900000.0,0.0,no,yes,no,no,no,no,no,yes,no,yes,700000.0,zero,yes,100000.0,zero,no,,,no,,,yes,100000.0,zero,0,900000,450000,500000.0,0,,,7.0,0,Very confident,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, very much",yes,Thu Nov 4 14:37:02 UTC+0 2021,FP,200000.0,500000.0,Nov 4 ,1
