respid,status,l,QA,QB,QC,QD_1,QD_2,QD_3,Q1,Q2,Q3,NAMExS_1,APR_1,MTR_1,SOLICITxS_1,Q4,NAMExS_2,APR_2,MTR_2,SOLICITxS_2,Q5,NAMExL_1,BEQUESTxL_1,RATExL_1,HEALTHxL_1,SOLICITxL_1,PAYOUT_1,COMP_1,Q6,NAMExL_2,BEQUESTxL_2,RATExL_2,HEALTHxL_2,SOLICITxL_2,PAYOUT_2,COMP_2,Q7,NAMExC_1,BORROW_1,HEALTHxC_1,RATExC_1,SOLICITxC_1,Q8,NAMExC_2,BORROW_2,HEALTHxC_2,RATExC_2,SOLICITxC_2,Q9,NAMExI_1,MUTFEES_1,SEGFEES_1,SOLICITxI_1,Q10,NAMExI_2,MUTFEES_2,SEGFEES_2,SOLICITxI_2,Q11,Q12,Q13_1,Q13_2,Q13_3,Q13_7777777,Q13_8888888,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q16dk_7777777,Q16dk_8888888,Q17,Q18,hQ18_1,hQ18_2,hQ18_3,hQ18_4,hQ18_5,hQ18_6,Q19,Q20,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q24,Q24dk_9999999,Q24a,Q24b,Q24c,Q24d,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q27,Q27dk_9999999,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29,Q30x1_1,Q30x2_1,Q30x3_1,Q30x1_2,Q30x2_2,Q30x3_2,Q30x1_3,Q30x2_3,Q30x3_3,Q30x1_4,Q30x2_4,Q30x3_4,Q30x1_5,Q30x2_5,Q30x3_5,Q30x1_9999999,hQ31Num1,hQ31Num2,Q31,Q31dk_9999999,Q31a,Q31b,Q32,Q32dk_7777777,Q33,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q34_8,Q34_9,Q34_10,Q35,Q36,Q39,timestamp,sample
9277,complete,9,2,50,5,1,1,0,3,1,1,3,1,1,0,1,2,3,2,1,4,4,1,3,1,0,2,0,2,2,2,2,3,1,1,1,1,1,1,3,2,0,1,3,2,2,3,1,1,1,2,1,0,1,4,1,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,28.0,0,0,4,4,0,0,0,1,0,0,1,1,3,6,5,6,5,7,7,7,2,5,2,2,2,2,4,2,3,2,200000.0,0,,,,,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,650000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,650000,325000,0.0,0,,,4.0,0,2,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,7777777,2,1.0,Tue Oct 19 11:42:21 UTC+0 2021,0
15841,complete,9,2,36,2,1,0,0,3,1,1,3,1,1,1,4,4,3,2,0,1,4,2,1,1,0,2,1,4,2,1,3,2,1,1,0,2,4,2,3,1,1,3,1,1,1,3,0,2,3,2,3,1,4,2,3,1,0,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8.0,0,0,4,3,0,0,1,0,0,0,1,1,1,5,5,7,2,7,3,7,1,7,5,4,4,2,2,4,2,2,,1,1.0,8888888.0,,,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,100000.0,5.0,1,1000.0,5.0,1,40000.0,5.0,0,,,0,,,0,100000,50000,400000.0,0,,,9.0,0,4,10.0,10.0,10.0,50.0,5.0,5.0,5.0,3.0,2.0,0.0,1,2,2.0,Tue Oct 19 11:42:42 UTC+0 2021,0
8501,complete,9,1,57,5,1,1,0,5,2,1,3,1,2,0,1,2,2,1,1,4,1,2,2,1,1,1,1,2,4,1,1,2,0,2,0,2,1,3,1,3,1,3,4,1,2,2,0,3,4,1,2,0,1,2,2,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,20.0,0,0,4,4,0,0,0,1,0,0,2,1,2,6,2,6,1,7,3,6,3,7,4,1,1,1,3,4,3,3,350000.0,0,,,,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,250000.0,2.0,1,85000.0,4.0,1,55000.0,4.0,0,,,0,,,0,100000,50000,0.0,0,,,5.0,0,3,0.0,5.0,5.0,5.0,75.0,5.0,5.0,0.0,0.0,0.0,1,7777777,2.0,Tue Oct 19 11:46:35 UTC+0 2021,0
10657,complete,9,1,35,5,0,1,1,6,1,1,1,1,1,1,2,2,3,2,0,1,1,2,3,1,0,2,0,2,4,1,2,2,1,1,1,2,1,3,3,3,1,1,3,2,1,2,0,3,1,2,1,0,1,4,1,3,1,4,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,10.0,0,0,4,2,0,1,0,0,0,0,1,2,2,2,3,7,1,6,6,2,1,7,3,1,1,1,2,3,1,3,250000.0,0,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,,,0,,,0,,,0,,,0,,,1,2800000,1400000,,1,2.0,1.0,,1,8888888,0.0,0.0,5.0,15.0,30.0,30.0,15.0,5.0,0.0,0.0,1,8888888,1.0,Tue Oct 19 16:40:37 UTC+0 2021,0
11272,complete,9,2,35,2,1,1,1,2,1,1,1,2,1,1,1,2,3,2,0,4,4,1,3,3,0,1,1,2,2,2,1,1,1,2,0,1,1,1,2,1,1,3,3,3,1,2,0,3,4,2,1,1,1,3,1,2,0,1,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,15.0,0,0,4,1,1,0,0,0,0,0,2,1,2,2,1,5,1,6,7,7,1,7,1,5,2,2,2,2,5,2,81600.0,0,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,400000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,,,1,4000.0,5.0,0,,,0,,,1,35000.0,5.0,0,400000,200000,200000.0,0,,,6.0,0,5,0.0,0.0,0.0,5.0,60.0,30.0,5.0,0.0,0.0,0.0,1,1,1.0,Tue Oct 19 12:00:17 UTC+0 2021,0
632,complete,9,1,60,1,1,1,0,4,1,1,2,2,2,0,1,1,3,1,1,2,4,1,1,2,1,2,1,3,2,2,3,3,0,1,0,1,4,2,2,2,0,2,2,3,1,3,1,2,4,2,1,0,4,1,3,3,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,34.0,0,0,4,4,0,0,0,1,0,0,1,2,2,6,5,7,6,2,2,5,3,3,6,2,3,2,2,3,5,3,250000.0,0,,,,,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,950000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,850000.0,5.0,1,150000.0,5.0,0,,,0,,,1,50000.0,3.0,0,950000,475000,250000.0,0,,,7.0,0,2,0.0,0.0,10.0,35.0,50.0,5.0,0.0,0.0,0.0,0.0,1,2,1.0,Tue Oct 19 11:59:22 UTC+0 2021,0
11063,complete,9,2,35,5,1,1,1,6,1,1,3,2,2,0,1,2,3,1,1,4,1,1,3,1,0,1,0,2,2,2,1,3,1,2,1,1,2,1,1,2,0,2,4,2,3,3,1,2,4,1,3,1,1,1,2,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,11.0,0,0,4,4,0,0,0,1,0,0,2,2,2,7,2,5,3,6,2,7,3,6,1,3,3,2,3,4,4,2,500000.0,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1000000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,120000.0,5.0,1,100000.0,5.0,0,,,0,,,1,1000000.0,5.0,0,1000000,500000,230000.0,0,,,,1,5,2.0,2.0,2.0,20.0,43.0,20.0,5.0,2.0,2.0,2.0,1,3,1.0,Tue Oct 19 12:55:37 UTC+0 2021,0
2393,complete,9,1,58,5,1,1,0,6,1,1,1,3,1,1,4,4,2,2,0,1,4,1,1,2,1,1,1,2,2,2,3,3,0,2,0,3,2,2,1,3,1,3,3,1,2,1,0,3,2,2,1,1,4,4,3,3,0,4,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,18.0,0,0,4,4,0,0,0,1,0,0,1,1,1,6,2,6,3,6,1,5,3,5,3,2,2,2,3,4,5,3,60000.0,0,,,,,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1000000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,120000.0,5.0,0,,,0,,,0,,,1,100000.0,5.0,0,1000000,500000,300000.0,0,,,6.0,0,3,0.0,10.0,15.0,15.0,30.0,15.0,10.0,5.0,0.0,0.0,2,2,1.0,Tue Oct 19 12:02:21 UTC+0 2021,0
12415,complete,9,1,56,4,0,1,0,6,1,1,3,3,2,1,1,2,1,1,0,2,4,1,1,2,1,1,1,4,3,2,3,1,0,2,0,2,1,2,1,1,1,3,2,1,2,2,0,3,3,2,3,0,2,2,1,1,1,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,30.0,0,0,1,2,0,1,0,0,0,0,2,2,3,6,4,7,3,6,1,5,1,6,2,4,2,4,3,2,2,2,110000.0,0,,,,,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,500000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1,800000.0,2.0,1,120000.0,2.0,0,,,1,75000.0,3.0,0,,,0,500000,250000,0.0,0,,,4.0,0,3,0.0,0.0,20.0,20.0,50.0,10.0,0.0,0.0,0.0,0.0,1,2,1.0,Tue Oct 19 12:07:16 UTC+0 2021,0
1606,complete,9,2,57,5,1,1,1,7,1,1,3,2,1,0,4,1,1,2,1,1,1,2,2,2,0,1,0,1,3,1,1,1,1,2,1,1,2,2,2,2,0,1,3,1,3,1,1,1,3,3,1,1,4,1,2,3,0,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,20.0,0,0,4,4,0,0,0,1,0,0,1,2,3,5,2,7,4,5,5,6,3,6,3,3,3,3,3,3,3,4,450000.0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1000000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1,600000.0,5.0,1,120000.0,5.0,0,,,0,,,1,2000000.0,5.0,0,1000000,500000,200000.0,0,,,6.0,0,5,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,1,2,2.0,Tue Oct 19 12:13:54 UTC+0 2021,0
7369,complete,9,1,62,4,1,0,1,4,1,2,2,1,2,1,4,1,3,1,0,4,3,2,2,2,0,1,1,1,4,1,3,1,1,2,0,1,2,2,2,2,0,2,4,1,3,3,1,3,1,3,2,1,4,2,2,3,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21.0,0,0,4,4,0,0,0,1,0,0,3,2,2,2,6,5,4,5,5,4,1,5,5,3,4,4,3,3,4,3,,1,8888888.0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,750000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,200000.0,5.0,1,20000.0,5.0,0,,,0,,,0,,,0,750000,375000,27000.0,0,,,8.0,0,7777777,0.0,0.0,0.0,15.0,40.0,20.0,10.0,10.0,5.0,0.0,7777777,1,1.0,Tue Oct 19 12:03:42 UTC+0 2021,0
8956,complete,9,2,51,1,0,1,0,5,1,2,2,3,1,0,4,4,1,2,1,1,3,2,1,2,0,2,0,1,2,1,2,1,1,1,1,1,3,1,1,2,1,2,4,3,3,1,0,1,4,1,1,1,4,2,2,2,0,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,17.0,0,0,3,1,1,0,0,0,0,0,2,2,3,4,4,5,4,5,5,5,3,4,4,3,3,3,3,1,3,3,,1,8888888.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,100.0,4.0,1,100.0,2.0,1,100.0,2.0,0,,,0,,,0,500000,250000,0.0,0,,,7.0,0,2,0.0,0.0,5.0,15.0,60.0,15.0,5.0,0.0,0.0,0.0,7777777,2,1.0,Tue Oct 19 12:10:58 UTC+0 2021,0
4758,complete,9,1,46,4,0,1,0,5,1,1,1,3,1,0,4,3,2,2,1,4,4,2,1,1,1,2,0,2,2,1,2,3,0,1,1,2,3,2,2,1,0,3,1,3,3,2,1,3,2,1,2,1,1,1,2,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,25.0,0,0,8888888,6,0,0,0,0,0,1,8888888,2,2,5,3,7,3,6,4,4,3,6,6,3,3,5,2,3,5,2,,1,1.0,1.0,8888888.0,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,250000.0,5.0,1,60000.0,5.0,1,25000.0,2.0,0,,,1,100000.0,4.0,0,100000,50000,150000.0,0,,,9.0,0,4,2.0,3.0,10.0,15.0,20.0,20.0,15.0,10.0,3.0,2.0,2,2,1.0,Tue Oct 19 12:10:12 UTC+0 2021,0
12333,complete,9,1,30,7,1,1,0,6,1,2,1,1,2,1,1,2,2,1,0,4,3,2,3,3,0,2,1,2,4,1,2,2,1,1,0,2,2,1,2,1,0,3,4,2,1,3,1,2,3,1,1,0,2,2,3,3,1,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7.0,0,0,4,4,0,0,0,1,0,0,2,2,2,2,1,7,4,3,3,6,1,6,5,3,3,3,3,3,2,3,,1,1.0,1.0,1.0,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,100000,50000,,1,9999999.0,,6.0,0,3,1.0,1.0,10.0,10.0,50.0,15.0,10.0,1.0,1.0,1.0,1,2,1.0,Tue Oct 19 12:07:39 UTC+0 2021,0
12411,complete,9,2,37,5,1,0,0,6,1,1,1,1,2,0,1,2,2,1,1,4,1,2,1,3,0,2,1,2,3,1,3,1,1,1,0,2,2,2,2,3,1,1,4,3,3,2,0,1,1,2,3,0,1,4,3,2,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0,0,4,6,0,0,0,0,0,1,1,8888888,3,3,5,7,0,6,4,7,1,4,2,2,3,1,3,3,3,4,85000.0,0,,,,,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,1.0,2.0,1,1.0,2.0,0,,,0,,,1,1.0,2.0,0,500000,250000,,1,1.0,,,1,2,0.0,0.0,5.0,25.0,40.0,25.0,5.0,0.0,0.0,0.0,1,8888888,1.0,Tue Oct 19 12:23:22 UTC+0 2021,0
917,complete,9,1,62,5,1,1,1,6,1,1,4,2,1,1,1,3,1,2,0,1,1,1,1,1,1,1,0,2,2,2,3,2,0,2,1,2,3,2,3,1,1,3,1,3,1,3,0,2,2,1,2,0,4,1,3,3,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,30.0,0,0,4,4,0,0,0,1,0,0,1,2,2,5,1,7,1,7,5,6,1,7,2,4,1,3,3,3,4,3,500000.0,0,,,,,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,,,0,,,0,,,0,,,0,,,1,100000,50000,900000.0,0,,,10.0,0,2,1.0,2.0,2.0,5.0,61.0,15.0,5.0,5.0,2.0,2.0,7777777,2,1.0,Tue Oct 19 12:29:28 UTC+0 2021,0
12633,complete,9,1,38,5,1,0,0,7,1,1,2,3,2,0,4,4,1,1,1,2,1,1,1,2,1,2,1,2,4,2,3,1,0,1,0,2,1,3,3,3,1,3,4,2,2,1,0,3,3,2,1,1,4,4,1,3,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,0,0,4,4,0,0,0,1,0,0,2,1,3,3,2,6,1,5,5,7,4,7,5,3,3,2,3,4,4,3,155000.0,0,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1150000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,185000.0,5.0,1,70000.0,5.0,0,,,0,,,0,,,0,1150000,575000,800000.0,0,,,7.0,0,3,0.0,0.0,5.0,10.0,70.0,10.0,5.0,0.0,0.0,0.0,2,2,1.0,Tue Oct 19 12:23:10 UTC+0 2021,0
14916,complete,9,1,45,1,1,0,1,4,1,1,2,3,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,2,2,3,0,2,0,1,4,1,2,2,1,2,3,3,1,1,0,3,4,3,1,1,1,3,2,2,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.0,0,0,4,2,0,1,0,0,0,0,1,2,1,6,6,7,4,6,5,7,1,6,1,3,3,3,4,3,3,3,200000.0,0,,,,,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10000.0,5.0,0,,,0,,,1,50000.0,4.0,1,70000.0,5.0,0,100000,50000,100000.0,0,,,15.0,0,3,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,1,7777777,1.0,Tue Oct 19 12:44:18 UTC+0 2021,0
3566,complete,9,1,61,2,1,1,0,7,1,2,3,3,2,1,1,2,1,1,0,2,3,1,1,3,1,2,0,2,1,2,2,2,0,1,1,2,2,2,1,2,1,1,1,1,2,3,0,3,2,1,1,1,1,4,2,2,0,1,9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,24.0,0,0,4,4,0,0,0,1,0,0,2,2,3,6,2,7,1,6,2,7,1,7,3,5,3,3,3,2,4,2,300000.0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,700000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,350000.0,2.0,1,80000.0,2.0,0,,,0,,,1,1100000.0,5.0,0,700000,350000,100000.0,0,,,8.0,0,3,0.0,0.0,5.0,10.0,70.0,10.0,5.0,0.0,0.0,0.0,2,2,1.0,Tue Oct 19 12:30:15 UTC+0 2021,0
14130,complete,9,1,41,8,1,1,0,6,1,1,3,1,1,1,2,2,3,2,0,1,1,1,1,2,1,2,1,2,3,2,3,3,0,1,0,3,1,2,2,1,0,1,4,1,3,2,1,2,3,2,3,0,1,1,3,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,19.0,0,0,4,3,0,0,1,0,0,0,2,2,2,6,5,7,2,5,2,4,5,5,4,3,3,3,2,3,3,3,225000.0,0,,,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,400000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,200000.0,4.0,1,75000.0,4.0,1,200000.0,5.0,0,,,0,,,0,400000,200000,225000.0,0,,,5.0,0,4,0.0,0.0,0.0,20.0,30.0,30.0,20.0,0.0,0.0,0.0,2,2,1.0,Tue Oct 19 12:34:16 UTC+0 2021,0
13973,complete,9,1,32,4,1,1,0,6,1,2,2,2,2,1,1,4,3,1,0,4,3,2,2,1,0,1,1,1,4,1,1,2,1,2,0,1,1,1,3,2,1,2,2,3,1,1,0,2,1,2,2,0,1,3,1,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5.0,0,0,4,3,0,0,1,0,0,0,2,1,2,4,7,6,5,6,5,4,3,4,3,3,3,3,2,4,4,3,80000.0,0,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,450000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,90000.0,5.0,1,60000.0,4.0,0,,,0,,,0,,,0,450000,225000,360000.0,0,,,8.0,0,4,0.0,5.0,10.0,15.0,35.0,20.0,10.0,5.0,0.0,0.0,2,7777777,1.0,Tue Oct 19 12:50:51 UTC+0 2021,0
2052,complete,9,1,59,1,0,1,0,6,5,2,2,2,1,1,4,3,3,2,0,4,3,1,3,1,1,2,1,2,2,2,2,2,0,1,0,1,2,3,2,1,0,3,1,2,1,3,1,2,4,3,1,1,1,3,1,3,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,27.0,0,0,3,1,1,0,0,0,0,0,1,2,4,1,6,7,7,5,7,1,1,3,6,2,1,4,4,4,3,3,,1,1.0,1.0,1.0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,1,0,,,0,,,0,,,0,,,0,,,1,100000,50000,0.0,0,,,14.0,0,4,0.0,5.0,15.0,30.0,20.0,15.0,10.0,5.0,0.0,0.0,1,3,1.0,Tue Oct 19 13:03:09 UTC+0 2021,0
8129,complete,9,1,45,5,1,1,1,6,6,2,1,3,1,0,4,3,1,2,1,1,4,2,3,1,0,2,1,1,1,1,1,2,1,1,0,2,2,2,3,1,1,2,4,1,2,2,0,2,1,3,1,1,4,3,2,2,0,4,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,20.0,0,0,3,1,1,0,0,0,0,0,1,3,2,3,5,5,3,3,3,4,2,4,5,3,1,3,3,1,4,2,200000.0,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,,1.0,,,,,,,,,2,0,,,0,,,0,,,0,,,0,,,1,500000,250000,0.0,0,,,7.0,0,5,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,1,3,1.0,Tue Oct 19 12:44:59 UTC+0 2021,0
13434,complete,9,1,49,5,1,1,0,7,6,1,4,1,1,1,2,3,2,2,0,1,1,2,1,2,0,2,0,2,4,1,3,1,1,1,1,2,4,3,2,2,1,3,1,1,3,1,0,3,1,1,1,1,4,4,2,3,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4.0,0,0,4,3,0,0,1,0,0,0,1,2,2,6,1,7,1,7,3,7,1,7,2,3,1,3,3,3,3,4,110000.0,0,,,,,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,2,0,,,0,,,0,,,0,,,0,,,1,100000,50000,220000.0,0,,,8.0,0,3,0.0,0.0,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,Tue Oct 19 12:58:44 UTC+0 2021,0
386,complete,9,1,65,4,1,1,0,6,1,1,2,2,1,0,2,4,1,2,1,1,2,1,3,1,0,2,0,2,3,2,1,2,1,1,1,2,3,2,2,3,0,3,4,1,1,2,1,2,3,1,3,0,2,2,3,2,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,29.0,0,0,4,4,0,0,0,1,0,0,2,1,1,7,2,7,1,5,4,6,1,7,5,3,2,3,3,4,5,2,130000.0,0,,,,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,275000.0,5.0,0,,,0,,,0,,,0,,,0,100000,50000,170000.0,0,,,6.0,0,3,0.0,0.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,1,1,1.0,Tue Oct 19 12:55:59 UTC+0 2021,0
14875,complete,9,1,32,1,1,0,0,2,1,2,1,1,2,1,1,2,3,1,0,4,2,1,2,2,1,2,0,2,3,2,3,1,0,1,1,2,3,3,2,3,1,1,2,1,3,2,0,1,3,2,1,1,1,4,1,2,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4.0,0,0,4,2,0,1,0,0,0,0,1,1,2,2,1,7,2,5,7,7,1,6,7,2,1,3,3,2,4,3,104000.0,0,,,,,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,90000.0,5.0,1,125000.0,5.0,0,,,0,,,0,,,0,400000,200000,330000.0,0,,,8.0,0,2,0.0,0.0,4.0,15.0,80.0,1.0,0.0,0.0,0.0,0.0,2,2,1.0,Tue Oct 19 13:01:40 UTC+0 2021,0
8087,complete,9,1,52,4,1,1,0,3,1,1,4,3,2,0,4,2,1,1,1,2,1,1,3,1,1,1,0,2,4,2,1,3,0,2,1,2,1,3,2,2,0,1,2,2,1,3,1,2,2,2,1,0,2,1,1,3,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,20.0,0,0,2,4,0,0,0,1,0,0,1,1,1,1,5,6,1,5,7,4,2,6,6,3,3,3,2,3,5,3,200000.0,0,,,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1100000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,100000.0,5.0,1,200000.0,5.0,0,,,0,,,1,500000.0,5.0,0,1100000,550000,150000.0,0,,,4.0,0,5,1.0,2.0,2.0,20.0,50.0,20.0,2.0,1.0,1.0,1.0,2,3,1.0,Tue Oct 19 12:52:10 UTC+0 2021,0
